../data/final/netrd/SIS/timeseries_bull_1k_0.2_dontdie.pickle
../data/final/netrd/SIS/edges_bull.pickle
SEED: 0
NUM_RUNS: 1
BATCH_SIZE: 100
NUM_DYN_EPOCHS: 200
FORMAT: timeseries
HIDDEN_SIZE: 128
USE_TESTSET: True
tensor([[0., 1., 1., 0., 0.],
        [1., 0., 1., 1., 0.],
        [1., 1., 0., 0., 1.],
        [0., 1., 0., 0., 0.],
        [0., 0., 1., 0., 0.]])
num samples: 1000
NUM_TRAIN_SAMPLES: 799
NUM_TRAIN_BATCHES: 8
NUM_TEST_SAMPLES: 200
NUM_TEST_BATCHES: 2
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: False
USE_MAX: False
evaluating: matrix 0, run 0. Mean loss in evaluation epoch: 0.44642773270606995, epochs needed: 200
evaluating: matrix 556, run 0. Mean loss in evaluation epoch: 0.4379981756210327, epochs needed: 200
evaluating: matrix 557, run 0. Mean loss in evaluation epoch: 0.4406149983406067, epochs needed: 200
evaluating: matrix 558, run 0. Mean loss in evaluation epoch: 0.4375767707824707, epochs needed: 200
evaluating: matrix 559, run 0. Mean loss in evaluation epoch: 0.43638476729393005, epochs needed: 200
evaluating: matrix 560, run 0. Mean loss in evaluation epoch: 0.43876075744628906, epochs needed: 200
evaluating: matrix 561, run 0. Mean loss in evaluation epoch: 0.4340927004814148, epochs needed: 200
evaluating: matrix 562, run 0. Mean loss in evaluation epoch: 0.4267114996910095, epochs needed: 200
evaluating: matrix 563, run 0. Mean loss in evaluation epoch: 0.43355968594551086, epochs needed: 200
evaluating: matrix 564, run 0. Mean loss in evaluation epoch: 0.44106417894363403, epochs needed: 200
evaluating: matrix 565, run 0. Mean loss in evaluation epoch: 0.4424797296524048, epochs needed: 200
evaluating: matrix 566, run 0. Mean loss in evaluation epoch: 0.4284054636955261, epochs needed: 200
evaluating: matrix 567, run 0. Mean loss in evaluation epoch: 0.4409276843070984, epochs needed: 200
evaluating: matrix 568, run 0. Mean loss in evaluation epoch: 0.4383203983306885, epochs needed: 200
evaluating: matrix 569, run 0. Mean loss in evaluation epoch: 0.42886438965797424, epochs needed: 200
evaluating: matrix 570, run 0. Mean loss in evaluation epoch: 0.43593651056289673, epochs needed: 200
evaluating: matrix 571, run 0. Mean loss in evaluation epoch: 0.4382229745388031, epochs needed: 200
evaluating: matrix 572, run 0. Mean loss in evaluation epoch: 0.43906229734420776, epochs needed: 200
evaluating: matrix 573, run 0. Mean loss in evaluation epoch: 0.4374905824661255, epochs needed: 200
evaluating: matrix 574, run 0. Mean loss in evaluation epoch: 0.426863431930542, epochs needed: 200
evaluating: matrix 575, run 0. Mean loss in evaluation epoch: 0.43805766105651855, epochs needed: 200
evaluating: matrix 576, run 0. Mean loss in evaluation epoch: 0.4454643130302429, epochs needed: 200
evaluating: matrix 577, run 0. Mean loss in evaluation epoch: 0.4437614679336548, epochs needed: 200
evaluating: matrix 578, run 0. Mean loss in evaluation epoch: 0.4383183419704437, epochs needed: 200
evaluating: matrix 579, run 0. Mean loss in evaluation epoch: 0.4476567208766937, epochs needed: 200
evaluating: matrix 580, run 0. Mean loss in evaluation epoch: 0.446443647146225, epochs needed: 200
evaluating: matrix 581, run 0. Mean loss in evaluation epoch: 0.4423729181289673, epochs needed: 200
evaluating: matrix 582, run 0. Mean loss in evaluation epoch: 0.44629207253456116, epochs needed: 200
evaluating: matrix 583, run 0. Mean loss in evaluation epoch: 0.44489628076553345, epochs needed: 200
evaluating: matrix 584, run 0. Mean loss in evaluation epoch: 0.4449944496154785, epochs needed: 200
evaluating: matrix 585, run 0. Mean loss in evaluation epoch: 0.4337853491306305, epochs needed: 200
evaluating: matrix 586, run 0. Mean loss in evaluation epoch: 0.4312707483768463, epochs needed: 200
evaluating: matrix 587, run 0. Mean loss in evaluation epoch: 0.4420766830444336, epochs needed: 200
evaluating: matrix 588, run 0. Mean loss in evaluation epoch: 0.4437263011932373, epochs needed: 200
evaluating: matrix 589, run 0. Mean loss in evaluation epoch: 0.4436480402946472, epochs needed: 200
evaluating: matrix 590, run 0. Mean loss in evaluation epoch: 0.4294624328613281, epochs needed: 200
evaluating: matrix 591, run 0. Mean loss in evaluation epoch: 0.4451092481613159, epochs needed: 200
evaluating: matrix 592, run 0. Mean loss in evaluation epoch: 0.42935892939567566, epochs needed: 200
evaluating: matrix 593, run 0. Mean loss in evaluation epoch: 0.44249531626701355, epochs needed: 200
evaluating: matrix 594, run 0. Mean loss in evaluation epoch: 0.44552943110466003, epochs needed: 200
evaluating: matrix 595, run 0. Mean loss in evaluation epoch: 0.4434695541858673, epochs needed: 200
evaluating: matrix 596, run 0. Mean loss in evaluation epoch: 0.4515190124511719, epochs needed: 200
evaluating: matrix 597, run 0. Mean loss in evaluation epoch: 0.43878957629203796, epochs needed: 200
evaluating: matrix 598, run 0. Mean loss in evaluation epoch: 0.44600868225097656, epochs needed: 200
evaluating: matrix 599, run 0. Mean loss in evaluation epoch: 0.43133896589279175, epochs needed: 200
evaluating: matrix 600, run 0. Mean loss in evaluation epoch: 0.42859894037246704, epochs needed: 200
evaluating: matrix 601, run 0. Mean loss in evaluation epoch: 0.442506343126297, epochs needed: 200
evaluating: matrix 602, run 0. Mean loss in evaluation epoch: 0.4436244070529938, epochs needed: 200
evaluating: matrix 603, run 0. Mean loss in evaluation epoch: 0.44097334146499634, epochs needed: 200
evaluating: matrix 604, run 0. Mean loss in evaluation epoch: 0.43590033054351807, epochs needed: 200
evaluating: matrix 605, run 0. Mean loss in evaluation epoch: 0.44013863801956177, epochs needed: 200
evaluating: matrix 606, run 0. Mean loss in evaluation epoch: 0.4471622705459595, epochs needed: 200
evaluating: matrix 607, run 0. Mean loss in evaluation epoch: 0.44088855385780334, epochs needed: 200
evaluating: matrix 608, run 0. Mean loss in evaluation epoch: 0.43685418367385864, epochs needed: 200
evaluating: matrix 609, run 0. Mean loss in evaluation epoch: 0.4421813189983368, epochs needed: 200
evaluating: matrix 610, run 0. Mean loss in evaluation epoch: 0.4373249411582947, epochs needed: 200
evaluating: matrix 611, run 0. Mean loss in evaluation epoch: 0.4324797987937927, epochs needed: 200
evaluating: matrix 612, run 0. Mean loss in evaluation epoch: 0.4315018951892853, epochs needed: 200
evaluating: matrix 613, run 0. Mean loss in evaluation epoch: 0.44669756293296814, epochs needed: 200
evaluating: matrix 614, run 0. Mean loss in evaluation epoch: 0.4370135962963104, epochs needed: 200
evaluating: matrix 615, run 0. Mean loss in evaluation epoch: 0.44463855028152466, epochs needed: 200
evaluating: matrix 616, run 0. Mean loss in evaluation epoch: 0.43412142992019653, epochs needed: 200
evaluating: matrix 617, run 0. Mean loss in evaluation epoch: 0.4425416588783264, epochs needed: 200
evaluating: matrix 618, run 0. Mean loss in evaluation epoch: 0.4329851567745209, epochs needed: 200
evaluating: matrix 619, run 0. Mean loss in evaluation epoch: 0.4310491681098938, epochs needed: 200
evaluating: matrix 620, run 0. Mean loss in evaluation epoch: 0.4384092092514038, epochs needed: 200
evaluating: matrix 621, run 0. Mean loss in evaluation epoch: 0.4446380138397217, epochs needed: 200
evaluating: matrix 622, run 0. Mean loss in evaluation epoch: 0.4356958866119385, epochs needed: 200
evaluating: matrix 623, run 0. Mean loss in evaluation epoch: 0.44167375564575195, epochs needed: 200
evaluating: matrix 624, run 0. Mean loss in evaluation epoch: 0.43406468629837036, epochs needed: 200
evaluating: matrix 625, run 0. Mean loss in evaluation epoch: 0.4373513460159302, epochs needed: 200
evaluating: matrix 626, run 0. Mean loss in evaluation epoch: 0.4298458695411682, epochs needed: 200
evaluating: matrix 627, run 0. Mean loss in evaluation epoch: 0.44354262948036194, epochs needed: 200
evaluating: matrix 628, run 0. Mean loss in evaluation epoch: 0.44236719608306885, epochs needed: 200
evaluating: matrix 629, run 0. Mean loss in evaluation epoch: 0.4445663094520569, epochs needed: 200
evaluating: matrix 630, run 0. Mean loss in evaluation epoch: 0.43641817569732666, epochs needed: 200
evaluating: matrix 631, run 0. Mean loss in evaluation epoch: 0.4432631731033325, epochs needed: 200
evaluating: matrix 632, run 0. Mean loss in evaluation epoch: 0.43388044834136963, epochs needed: 200
evaluating: matrix 633, run 0. Mean loss in evaluation epoch: 0.43590301275253296, epochs needed: 200
evaluating: matrix 634, run 0. Mean loss in evaluation epoch: 0.42252710461616516, epochs needed: 200
evaluating: matrix 635, run 0. Mean loss in evaluation epoch: 0.44531458616256714, epochs needed: 200
evaluating: matrix 636, run 0. Mean loss in evaluation epoch: 0.4404546916484833, epochs needed: 200
evaluating: matrix 637, run 0. Mean loss in evaluation epoch: 0.430756151676178, epochs needed: 200
evaluating: matrix 638, run 0. Mean loss in evaluation epoch: 0.44254186749458313, epochs needed: 200
evaluating: matrix 639, run 0. Mean loss in evaluation epoch: 0.44354063272476196, epochs needed: 200
evaluating: matrix 640, run 0. Mean loss in evaluation epoch: 0.44730904698371887, epochs needed: 200
evaluating: matrix 641, run 0. Mean loss in evaluation epoch: 0.44191262125968933, epochs needed: 200
evaluating: matrix 642, run 0. Mean loss in evaluation epoch: 0.44715383648872375, epochs needed: 200
evaluating: matrix 643, run 0. Mean loss in evaluation epoch: 0.4406642019748688, epochs needed: 200
evaluating: matrix 644, run 0. Mean loss in evaluation epoch: 0.445429265499115, epochs needed: 200
evaluating: matrix 645, run 0. Mean loss in evaluation epoch: 0.441544771194458, epochs needed: 200
evaluating: matrix 646, run 0. Mean loss in evaluation epoch: 0.4468204379081726, epochs needed: 200
evaluating: matrix 647, run 0. Mean loss in evaluation epoch: 0.4406892955303192, epochs needed: 200
evaluating: matrix 648, run 0. Mean loss in evaluation epoch: 0.43217960000038147, epochs needed: 200
evaluating: matrix 649, run 0. Mean loss in evaluation epoch: 0.4419752359390259, epochs needed: 200
evaluating: matrix 650, run 0. Mean loss in evaluation epoch: 0.44383347034454346, epochs needed: 200
evaluating: matrix 651, run 0. Mean loss in evaluation epoch: 0.442660391330719, epochs needed: 200
evaluating: matrix 652, run 0. Mean loss in evaluation epoch: 0.448370099067688, epochs needed: 200
evaluating: matrix 653, run 0. Mean loss in evaluation epoch: 0.43922317028045654, epochs needed: 200
evaluating: matrix 654, run 0. Mean loss in evaluation epoch: 0.4473303556442261, epochs needed: 200
evaluating: matrix 655, run 0. Mean loss in evaluation epoch: 0.4322139620780945, epochs needed: 200
evaluating: matrix 656, run 0. Mean loss in evaluation epoch: 0.4488043189048767, epochs needed: 200
evaluating: matrix 657, run 0. Mean loss in evaluation epoch: 0.43189501762390137, epochs needed: 200
evaluating: matrix 658, run 0. Mean loss in evaluation epoch: 0.44759586453437805, epochs needed: 200
evaluating: matrix 659, run 0. Mean loss in evaluation epoch: 0.4353559613227844, epochs needed: 200
evaluating: matrix 660, run 0. Mean loss in evaluation epoch: 0.43668705224990845, epochs needed: 200
evaluating: matrix 661, run 0. Mean loss in evaluation epoch: 0.43594712018966675, epochs needed: 200
evaluating: matrix 662, run 0. Mean loss in evaluation epoch: 0.42549827694892883, epochs needed: 200
evaluating: matrix 663, run 0. Mean loss in evaluation epoch: 0.4387120008468628, epochs needed: 200
evaluating: matrix 664, run 0. Mean loss in evaluation epoch: 0.43933531641960144, epochs needed: 200
evaluating: matrix 665, run 0. Mean loss in evaluation epoch: 0.44107168912887573, epochs needed: 200
evaluating: matrix 666, run 0. Mean loss in evaluation epoch: 0.43546056747436523, epochs needed: 200
evaluating: matrix 667, run 0. Mean loss in evaluation epoch: 0.4414539337158203, epochs needed: 200
evaluating: matrix 668, run 0. Mean loss in evaluation epoch: 0.44655078649520874, epochs needed: 200
evaluating: matrix 669, run 0. Mean loss in evaluation epoch: 0.4371691346168518, epochs needed: 200
evaluating: matrix 670, run 0. Mean loss in evaluation epoch: 0.4481063485145569, epochs needed: 200
evaluating: matrix 671, run 0. Mean loss in evaluation epoch: 0.4364784061908722, epochs needed: 200
evaluating: matrix 672, run 0. Mean loss in evaluation epoch: 0.4438965320587158, epochs needed: 200
evaluating: matrix 673, run 0. Mean loss in evaluation epoch: 0.44608721137046814, epochs needed: 200
evaluating: matrix 674, run 0. Mean loss in evaluation epoch: 0.4324459433555603, epochs needed: 200
evaluating: matrix 675, run 0. Mean loss in evaluation epoch: 0.44528862833976746, epochs needed: 200
evaluating: matrix 676, run 0. Mean loss in evaluation epoch: 0.44780194759368896, epochs needed: 200
evaluating: matrix 677, run 0. Mean loss in evaluation epoch: 0.4336414933204651, epochs needed: 200
evaluating: matrix 678, run 0. Mean loss in evaluation epoch: 0.4372454881668091, epochs needed: 200
evaluating: matrix 679, run 0. Mean loss in evaluation epoch: 0.44167953729629517, epochs needed: 200
evaluating: matrix 680, run 0. Mean loss in evaluation epoch: 0.4399909973144531, epochs needed: 200
evaluating: matrix 681, run 0. Mean loss in evaluation epoch: 0.4373217225074768, epochs needed: 200
evaluating: matrix 682, run 0. Mean loss in evaluation epoch: 0.43469953536987305, epochs needed: 200
evaluating: matrix 683, run 0. Mean loss in evaluation epoch: 0.44530171155929565, epochs needed: 200
evaluating: matrix 684, run 0. Mean loss in evaluation epoch: 0.44358187913894653, epochs needed: 200
evaluating: matrix 685, run 0. Mean loss in evaluation epoch: 0.44533663988113403, epochs needed: 200
evaluating: matrix 686, run 0. Mean loss in evaluation epoch: 0.43645158410072327, epochs needed: 200
evaluating: matrix 687, run 0. Mean loss in evaluation epoch: 0.4439353346824646, epochs needed: 200
evaluating: matrix 688, run 0. Mean loss in evaluation epoch: 0.4430966079235077, epochs needed: 200
evaluating: matrix 689, run 0. Mean loss in evaluation epoch: 0.44108468294143677, epochs needed: 200
evaluating: matrix 690, run 0. Mean loss in evaluation epoch: 0.4356521964073181, epochs needed: 200
evaluating: matrix 691, run 0. Mean loss in evaluation epoch: 0.4395672678947449, epochs needed: 200
evaluating: matrix 692, run 0. Mean loss in evaluation epoch: 0.4435020089149475, epochs needed: 200
evaluating: matrix 693, run 0. Mean loss in evaluation epoch: 0.4333553910255432, epochs needed: 200
evaluating: matrix 694, run 0. Mean loss in evaluation epoch: 0.43792271614074707, epochs needed: 200
evaluating: matrix 695, run 0. Mean loss in evaluation epoch: 0.43336451053619385, epochs needed: 200
evaluating: matrix 696, run 0. Mean loss in evaluation epoch: 0.4416763186454773, epochs needed: 200
evaluating: matrix 697, run 0. Mean loss in evaluation epoch: 0.4335055351257324, epochs needed: 200
evaluating: matrix 698, run 0. Mean loss in evaluation epoch: 0.43921753764152527, epochs needed: 200
evaluating: matrix 699, run 0. Mean loss in evaluation epoch: 0.4302913546562195, epochs needed: 200
evaluating: matrix 700, run 0. Mean loss in evaluation epoch: 0.4402967095375061, epochs needed: 200
evaluating: matrix 701, run 0. Mean loss in evaluation epoch: 0.44426220655441284, epochs needed: 200
evaluating: matrix 702, run 0. Mean loss in evaluation epoch: 0.44224438071250916, epochs needed: 200
evaluating: matrix 703, run 0. Mean loss in evaluation epoch: 0.4439421594142914, epochs needed: 200
evaluating: matrix 704, run 0. Mean loss in evaluation epoch: 0.4445224106311798, epochs needed: 200
evaluating: matrix 705, run 0. Mean loss in evaluation epoch: 0.4380906820297241, epochs needed: 200
evaluating: matrix 706, run 0. Mean loss in evaluation epoch: 0.4458986222743988, epochs needed: 200
evaluating: matrix 707, run 0. Mean loss in evaluation epoch: 0.43957334756851196, epochs needed: 200
evaluating: matrix 708, run 0. Mean loss in evaluation epoch: 0.4441800117492676, epochs needed: 200
evaluating: matrix 709, run 0. Mean loss in evaluation epoch: 0.4424717426300049, epochs needed: 200
evaluating: matrix 710, run 0. Mean loss in evaluation epoch: 0.44682076573371887, epochs needed: 200
evaluating: matrix 711, run 0. Mean loss in evaluation epoch: 0.44467929005622864, epochs needed: 200
evaluating: matrix 712, run 0. Mean loss in evaluation epoch: 0.4374561309814453, epochs needed: 200
evaluating: matrix 713, run 0. Mean loss in evaluation epoch: 0.4440547227859497, epochs needed: 200
evaluating: matrix 714, run 0. Mean loss in evaluation epoch: 0.442775696516037, epochs needed: 200
evaluating: matrix 715, run 0. Mean loss in evaluation epoch: 0.44506263732910156, epochs needed: 200
evaluating: matrix 716, run 0. Mean loss in evaluation epoch: 0.44117823243141174, epochs needed: 200
evaluating: matrix 717, run 0. Mean loss in evaluation epoch: 0.44159579277038574, epochs needed: 200
evaluating: matrix 718, run 0. Mean loss in evaluation epoch: 0.4457566738128662, epochs needed: 200
evaluating: matrix 719, run 0. Mean loss in evaluation epoch: 0.4420415163040161, epochs needed: 200
evaluating: matrix 720, run 0. Mean loss in evaluation epoch: 0.44507044553756714, epochs needed: 200
evaluating: matrix 721, run 0. Mean loss in evaluation epoch: 0.4434926509857178, epochs needed: 200
evaluating: matrix 722, run 0. Mean loss in evaluation epoch: 0.4457743763923645, epochs needed: 200
evaluating: matrix 723, run 0. Mean loss in evaluation epoch: 0.4423505961894989, epochs needed: 200
evaluating: matrix 724, run 0. Mean loss in evaluation epoch: 0.447978675365448, epochs needed: 200
evaluating: matrix 725, run 0. Mean loss in evaluation epoch: 0.43919920921325684, epochs needed: 200
evaluating: matrix 726, run 0. Mean loss in evaluation epoch: 0.44934535026550293, epochs needed: 200
evaluating: matrix 727, run 0. Mean loss in evaluation epoch: 0.4393632709980011, epochs needed: 200
evaluating: matrix 728, run 0. Mean loss in evaluation epoch: 0.43224453926086426, epochs needed: 200
evaluating: matrix 729, run 0. Mean loss in evaluation epoch: 0.44180744886398315, epochs needed: 200
evaluating: matrix 730, run 0. Mean loss in evaluation epoch: 0.4372140169143677, epochs needed: 200
evaluating: matrix 731, run 0. Mean loss in evaluation epoch: 0.4438037872314453, epochs needed: 200
evaluating: matrix 732, run 0. Mean loss in evaluation epoch: 0.4447147250175476, epochs needed: 200
evaluating: matrix 733, run 0. Mean loss in evaluation epoch: 0.4391651749610901, epochs needed: 200
evaluating: matrix 734, run 0. Mean loss in evaluation epoch: 0.44320380687713623, epochs needed: 200
evaluating: matrix 735, run 0. Mean loss in evaluation epoch: 0.4337952136993408, epochs needed: 200
evaluating: matrix 736, run 0. Mean loss in evaluation epoch: 0.44418931007385254, epochs needed: 200
evaluating: matrix 737, run 0. Mean loss in evaluation epoch: 0.4419907331466675, epochs needed: 200
evaluating: matrix 738, run 0. Mean loss in evaluation epoch: 0.4406793415546417, epochs needed: 200
evaluating: matrix 739, run 0. Mean loss in evaluation epoch: 0.44824689626693726, epochs needed: 200
evaluating: matrix 740, run 0. Mean loss in evaluation epoch: 0.4464159905910492, epochs needed: 200
evaluating: matrix 741, run 0. Mean loss in evaluation epoch: 0.4465842843055725, epochs needed: 200
evaluating: matrix 742, run 0. Mean loss in evaluation epoch: 0.44238120317459106, epochs needed: 200
evaluating: matrix 743, run 0. Mean loss in evaluation epoch: 0.44595032930374146, epochs needed: 200
evaluating: matrix 744, run 0. Mean loss in evaluation epoch: 0.440488338470459, epochs needed: 200
evaluating: matrix 745, run 0. Mean loss in evaluation epoch: 0.4394165575504303, epochs needed: 200
evaluating: matrix 746, run 0. Mean loss in evaluation epoch: 0.432966947555542, epochs needed: 200
evaluating: matrix 747, run 0. Mean loss in evaluation epoch: 0.4417503774166107, epochs needed: 200
evaluating: matrix 748, run 0. Mean loss in evaluation epoch: 0.4410931169986725, epochs needed: 200
evaluating: matrix 749, run 0. Mean loss in evaluation epoch: 0.44403210282325745, epochs needed: 200
evaluating: matrix 750, run 0. Mean loss in evaluation epoch: 0.4391084313392639, epochs needed: 200
evaluating: matrix 751, run 0. Mean loss in evaluation epoch: 0.44642919301986694, epochs needed: 200
evaluating: matrix 752, run 0. Mean loss in evaluation epoch: 0.4369833469390869, epochs needed: 200
evaluating: matrix 753, run 0. Mean loss in evaluation epoch: 0.4434998333454132, epochs needed: 200
evaluating: matrix 754, run 0. Mean loss in evaluation epoch: 0.4394667446613312, epochs needed: 200
evaluating: matrix 755, run 0. Mean loss in evaluation epoch: 0.4414467215538025, epochs needed: 200
evaluating: matrix 756, run 0. Mean loss in evaluation epoch: 0.44356176257133484, epochs needed: 200
evaluating: matrix 757, run 0. Mean loss in evaluation epoch: 0.43869149684906006, epochs needed: 200
evaluating: matrix 758, run 0. Mean loss in evaluation epoch: 0.4443070888519287, epochs needed: 200
evaluating: matrix 759, run 0. Mean loss in evaluation epoch: 0.439423143863678, epochs needed: 200
evaluating: matrix 760, run 0. Mean loss in evaluation epoch: 0.4330633282661438, epochs needed: 200
evaluating: matrix 761, run 0. Mean loss in evaluation epoch: 0.43849313259124756, epochs needed: 200
evaluating: matrix 762, run 0. Mean loss in evaluation epoch: 0.4387158155441284, epochs needed: 200
evaluating: matrix 763, run 0. Mean loss in evaluation epoch: 0.4446427524089813, epochs needed: 200
evaluating: matrix 764, run 0. Mean loss in evaluation epoch: 0.44262808561325073, epochs needed: 200
evaluating: matrix 765, run 0. Mean loss in evaluation epoch: 0.443175733089447, epochs needed: 200
evaluating: matrix 766, run 0. Mean loss in evaluation epoch: 0.44215548038482666, epochs needed: 200
evaluating: matrix 767, run 0. Mean loss in evaluation epoch: 0.4422321319580078, epochs needed: 200
evaluating: matrix 768, run 0. Mean loss in evaluation epoch: 0.4346047639846802, epochs needed: 200
evaluating: matrix 769, run 0. Mean loss in evaluation epoch: 0.4430832862854004, epochs needed: 200
evaluating: matrix 770, run 0. Mean loss in evaluation epoch: 0.4354758858680725, epochs needed: 200
evaluating: matrix 771, run 0. Mean loss in evaluation epoch: 0.44156014919281006, epochs needed: 200
evaluating: matrix 772, run 0. Mean loss in evaluation epoch: 0.44504818320274353, epochs needed: 200
evaluating: matrix 773, run 0. Mean loss in evaluation epoch: 0.44727441668510437, epochs needed: 200
evaluating: matrix 774, run 0. Mean loss in evaluation epoch: 0.4340231418609619, epochs needed: 200
evaluating: matrix 775, run 0. Mean loss in evaluation epoch: 0.43845927715301514, epochs needed: 200
evaluating: matrix 776, run 0. Mean loss in evaluation epoch: 0.43905025720596313, epochs needed: 200
evaluating: matrix 777, run 0. Mean loss in evaluation epoch: 0.4440338611602783, epochs needed: 200
evaluating: matrix 778, run 0. Mean loss in evaluation epoch: 0.43654993176460266, epochs needed: 200
evaluating: matrix 779, run 0. Mean loss in evaluation epoch: 0.4308236241340637, epochs needed: 200
evaluating: matrix 780, run 0. Mean loss in evaluation epoch: 0.434406578540802, epochs needed: 200
evaluating: matrix 781, run 0. Mean loss in evaluation epoch: 0.44764435291290283, epochs needed: 200
evaluating: matrix 782, run 0. Mean loss in evaluation epoch: 0.4320504367351532, epochs needed: 200
evaluating: matrix 783, run 0. Mean loss in evaluation epoch: 0.44655129313468933, epochs needed: 200
evaluating: matrix 784, run 0. Mean loss in evaluation epoch: 0.4415298104286194, epochs needed: 200
evaluating: matrix 785, run 0. Mean loss in evaluation epoch: 0.44784459471702576, epochs needed: 200
evaluating: matrix 786, run 0. Mean loss in evaluation epoch: 0.41855689883232117, epochs needed: 200
evaluating: matrix 787, run 0. Mean loss in evaluation epoch: 0.4428490996360779, epochs needed: 200
evaluating: matrix 788, run 0. Mean loss in evaluation epoch: 0.4478086829185486, epochs needed: 200
evaluating: matrix 789, run 0. Mean loss in evaluation epoch: 0.4345766007900238, epochs needed: 200
evaluating: matrix 790, run 0. Mean loss in evaluation epoch: 0.43772950768470764, epochs needed: 200
evaluating: matrix 791, run 0. Mean loss in evaluation epoch: 0.44295310974121094, epochs needed: 200
evaluating: matrix 792, run 0. Mean loss in evaluation epoch: 0.4361323118209839, epochs needed: 200
evaluating: matrix 793, run 0. Mean loss in evaluation epoch: 0.4348713159561157, epochs needed: 200
evaluating: matrix 794, run 0. Mean loss in evaluation epoch: 0.42721086740493774, epochs needed: 200
evaluating: matrix 795, run 0. Mean loss in evaluation epoch: 0.4425874352455139, epochs needed: 200
evaluating: matrix 796, run 0. Mean loss in evaluation epoch: 0.44103461503982544, epochs needed: 200
evaluating: matrix 797, run 0. Mean loss in evaluation epoch: 0.44649767875671387, epochs needed: 200
evaluating: matrix 798, run 0. Mean loss in evaluation epoch: 0.43033215403556824, epochs needed: 200
evaluating: matrix 799, run 0. Mean loss in evaluation epoch: 0.443950891494751, epochs needed: 200
evaluating: matrix 800, run 0. Mean loss in evaluation epoch: 0.4323385953903198, epochs needed: 200
evaluating: matrix 801, run 0. Mean loss in evaluation epoch: 0.43070799112319946, epochs needed: 200
evaluating: matrix 802, run 0. Mean loss in evaluation epoch: 0.42518162727355957, epochs needed: 200
evaluating: matrix 803, run 0. Mean loss in evaluation epoch: 0.42633479833602905, epochs needed: 200
evaluating: matrix 804, run 0. Mean loss in evaluation epoch: 0.43631723523139954, epochs needed: 200
evaluating: matrix 805, run 0. Mean loss in evaluation epoch: 0.4413022994995117, epochs needed: 200
evaluating: matrix 806, run 0. Mean loss in evaluation epoch: 0.4241622984409332, epochs needed: 200
evaluating: matrix 807, run 0. Mean loss in evaluation epoch: 0.43629756569862366, epochs needed: 200
evaluating: matrix 808, run 0. Mean loss in evaluation epoch: 0.43262994289398193, epochs needed: 200
evaluating: matrix 809, run 0. Mean loss in evaluation epoch: 0.43506014347076416, epochs needed: 200
evaluating: matrix 810, run 0. Mean loss in evaluation epoch: 0.429014652967453, epochs needed: 200
evaluating: matrix 811, run 0. Mean loss in evaluation epoch: 0.43242084980010986, epochs needed: 200
evaluating: matrix 812, run 0. Mean loss in evaluation epoch: 0.4329741597175598, epochs needed: 200
evaluating: matrix 813, run 0. Mean loss in evaluation epoch: 0.4384663701057434, epochs needed: 200
evaluating: matrix 814, run 0. Mean loss in evaluation epoch: 0.428445041179657, epochs needed: 200
evaluating: matrix 815, run 0. Mean loss in evaluation epoch: 0.44198811054229736, epochs needed: 200
evaluating: matrix 816, run 0. Mean loss in evaluation epoch: 0.43147218227386475, epochs needed: 200
evaluating: matrix 817, run 0. Mean loss in evaluation epoch: 0.43722301721572876, epochs needed: 200
evaluating: matrix 818, run 0. Mean loss in evaluation epoch: 0.4162663221359253, epochs needed: 200
evaluating: matrix 819, run 0. Mean loss in evaluation epoch: 0.4256703853607178, epochs needed: 200
evaluating: matrix 820, run 0. Mean loss in evaluation epoch: 0.43928658962249756, epochs needed: 200
evaluating: matrix 821, run 0. Mean loss in evaluation epoch: 0.4437064230442047, epochs needed: 200
evaluating: matrix 822, run 0. Mean loss in evaluation epoch: 0.42754805088043213, epochs needed: 200
evaluating: matrix 823, run 0. Mean loss in evaluation epoch: 0.43310922384262085, epochs needed: 200
evaluating: matrix 824, run 0. Mean loss in evaluation epoch: 0.425391286611557, epochs needed: 200
evaluating: matrix 825, run 0. Mean loss in evaluation epoch: 0.437822163105011, epochs needed: 200
evaluating: matrix 826, run 0. Mean loss in evaluation epoch: 0.4190080761909485, epochs needed: 200
evaluating: matrix 827, run 0. Mean loss in evaluation epoch: 0.4318164587020874, epochs needed: 200
evaluating: matrix 828, run 0. Mean loss in evaluation epoch: 0.4363898038864136, epochs needed: 200
evaluating: matrix 829, run 0. Mean loss in evaluation epoch: 0.4421999454498291, epochs needed: 200
evaluating: matrix 830, run 0. Mean loss in evaluation epoch: 0.42948201298713684, epochs needed: 200
evaluating: matrix 831, run 0. Mean loss in evaluation epoch: 0.43106287717819214, epochs needed: 200
evaluating: matrix 832, run 0. Mean loss in evaluation epoch: 0.43939679861068726, epochs needed: 200
evaluating: matrix 833, run 0. Mean loss in evaluation epoch: 0.4442634582519531, epochs needed: 200
evaluating: matrix 834, run 0. Mean loss in evaluation epoch: 0.43729886412620544, epochs needed: 200
evaluating: matrix 835, run 0. Mean loss in evaluation epoch: 0.4408450722694397, epochs needed: 200
evaluating: matrix 836, run 0. Mean loss in evaluation epoch: 0.438566118478775, epochs needed: 200
evaluating: matrix 837, run 0. Mean loss in evaluation epoch: 0.44424647092819214, epochs needed: 200
