num samples: 4991
NUM_TRAIN_SAMPLES: 4991
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4991
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 10
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_5k_4_onetake.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 10
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 5
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - bcfde9534d3bfd59. Mean loss in evaluation epoch: 0.09896501153707504, epochs needed: 40
evaluating individudal 1 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.04118596017360687, epochs needed: 10
evaluating individudal 2 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.04935993254184723, epochs needed: 10
evaluating individudal 3 - 697e918b85743874. Mean loss in evaluation epoch: 0.047148484736680984, epochs needed: 10
evaluating individudal 4 - 4848993e80b3982f. Mean loss in evaluation epoch: 0.050147201865911484, epochs needed: 10
evaluating individudal 5 - 703a8815fb96e335. Mean loss in evaluation epoch: 0.05100451409816742, epochs needed: 10
evaluating individudal 6 - 14e5067c6c505f56. Mean loss in evaluation epoch: 0.049780815839767456, epochs needed: 10
evaluating individudal 7 - ed06dda578631480. Mean loss in evaluation epoch: 0.053049057722091675, epochs needed: 10
evaluating individudal 8 - 17ff46be024c8aff. Mean loss in evaluation epoch: 0.055419281125068665, epochs needed: 10
evaluating individudal 9 - 5dd1c5e8d543ec13. Mean loss in evaluation epoch: 0.05653826892375946, epochs needed: 10
Round 22 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: e271b424f32c1578, num_times_seen_before: 4
ACC: 0.9526315789473684
TPR/FPR: 1.0, 0.05844155844155844
Loss: 0.039798226207494736
Timestamp: 26118.732414528
---------------------------------------------------------------
evaluating individudal 0 - f066b9cbd2d88814. Mean loss in evaluation epoch: 0.07942063361406326, epochs needed: 10
evaluating individudal 1 - 1bf094d384a12268. Mean loss in evaluation epoch: 0.07075595110654831, epochs needed: 10
evaluating individudal 2 - 7e792b408fb4afe4. Mean loss in evaluation epoch: 0.08127126842737198, epochs needed: 10
evaluating individudal 3 - a3802b1e34080416. Mean loss in evaluation epoch: 0.06000062823295593, epochs needed: 10
evaluating individudal 4 - 2dcbf469de6a74a9. Mean loss in evaluation epoch: 0.08412817120552063, epochs needed: 10
evaluating individudal 5 - 2391bc3a05af9a1a. Mean loss in evaluation epoch: 0.08184579759836197, epochs needed: 10
evaluating individudal 6 - 66f5aac10344d219. Mean loss in evaluation epoch: 0.0729469284415245, epochs needed: 10
evaluating individudal 7 - 7b6b8dcf726158c9. Mean loss in evaluation epoch: 0.07759763300418854, epochs needed: 10
evaluating individudal 8 - a66ec1d3b76cf422. Mean loss in evaluation epoch: 0.08963176608085632, epochs needed: 10
evaluating individudal 9 - 3ceb0fef066dc14a. Mean loss in evaluation epoch: 0.08049396425485611, epochs needed: 10
evaluating individudal 10 - 701c946e6ece6239. Mean loss in evaluation epoch: 0.06917882710695267, epochs needed: 10
evaluating individudal 11 - 67e1157091320839. Mean loss in evaluation epoch: 0.07638246566057205, epochs needed: 10
evaluating individudal 12 - 5172d50b0a27c413. Mean loss in evaluation epoch: 0.07816863059997559, epochs needed: 10
evaluating individudal 13 - 9388a7d6ee58ab93. Mean loss in evaluation epoch: 0.07282426208257675, epochs needed: 10
evaluating individudal 14 - 634a344ea9521ab7. Mean loss in evaluation epoch: 0.059759825468063354, epochs needed: 10
evaluating individudal 15 - 24353c98e7e997e6. Mean loss in evaluation epoch: 0.06293221563100815, epochs needed: 10
evaluating individudal 16 - 88c12584103155c1. Mean loss in evaluation epoch: 0.0841354951262474, epochs needed: 10
evaluating individudal 17 - beddfc84f37b942b. Mean loss in evaluation epoch: 0.07302570343017578, epochs needed: 10
evaluating individudal 18 - 644df1ed2c007e1c. Mean loss in evaluation epoch: 0.07001488655805588, epochs needed: 10
evaluating individudal 19 - 1b68774992915891. Mean loss in evaluation epoch: 0.0693473070859909, epochs needed: 10
evaluating individudal 20 - a0876a5453aa3340. Mean loss in evaluation epoch: 0.07836157828569412, epochs needed: 10
evaluating individudal 21 - e75f6d2413af5e18. Mean loss in evaluation epoch: 0.08323240280151367, epochs needed: 10
evaluating individudal 22 - ddb23dddba8521c4. Mean loss in evaluation epoch: 0.0628657117486, epochs needed: 10
evaluating individudal 23 - 9e4eb4d6f490eec2. Mean loss in evaluation epoch: 0.07202956825494766, epochs needed: 10
evaluating individudal 24 - 1eb510c263626319. Mean loss in evaluation epoch: 0.07310202717781067, epochs needed: 10
evaluating individudal 25 - bee57d4d729f4c63. Mean loss in evaluation epoch: 0.07832242548465729, epochs needed: 10
evaluating individudal 26 - 789c46b73cd2fbe0. Mean loss in evaluation epoch: 0.06504625827074051, epochs needed: 10
evaluating individudal 27 - 4592a8ee4d97e63c. Mean loss in evaluation epoch: 0.0525016114115715, epochs needed: 10
evaluating individudal 28 - db3ef92e4a8ef867. Mean loss in evaluation epoch: 0.06212931498885155, epochs needed: 10
evaluating individudal 29 - ca5cba0797592b81. Mean loss in evaluation epoch: 0.07525220513343811, epochs needed: 10
evaluating individudal 30 - 1946f105d6209c79. Mean loss in evaluation epoch: 0.06385769695043564, epochs needed: 10
evaluating individudal 31 - db62f6840379c251. Mean loss in evaluation epoch: 0.06323132663965225, epochs needed: 10
evaluating individudal 32 - c3fdd34a25152330. Mean loss in evaluation epoch: 0.07535599917173386, epochs needed: 10
evaluating individudal 33 - de89a896f794dfca. Mean loss in evaluation epoch: 0.08197465538978577, epochs needed: 10
evaluating individudal 34 - 9331c0345b752e7a. Mean loss in evaluation epoch: 0.07446197420358658, epochs needed: 10
evaluating individudal 35 - aea05bc013f33358. Mean loss in evaluation epoch: 0.07665342092514038, epochs needed: 10
evaluating individudal 36 - 61b262258838cb27. Mean loss in evaluation epoch: 0.061932504177093506, epochs needed: 10
evaluating individudal 37 - 5106114157638bf1. Mean loss in evaluation epoch: 0.08311142027378082, epochs needed: 10
evaluating individudal 38 - 28159e687e9d385f. Mean loss in evaluation epoch: 0.0777599960565567, epochs needed: 10
evaluating individudal 39 - 60e1f92766af5077. Mean loss in evaluation epoch: 0.07753249257802963, epochs needed: 10
evaluating individudal 0 - e271b424f32c1578. Mean loss in evaluation epoch: 0.04440616816282272, epochs needed: 10
evaluating individudal 1 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.04831463843584061, epochs needed: 10
evaluating individudal 2 - 697e918b85743874. Mean loss in evaluation epoch: 0.05069693550467491, epochs needed: 10
evaluating individudal 3 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.044187963008880615, epochs needed: 10
evaluating individudal 4 - 14e5067c6c505f56. Mean loss in evaluation epoch: 0.04763828217983246, epochs needed: 10
evaluating individudal 5 - 4848993e80b3982f. Mean loss in evaluation epoch: 0.049583062529563904, epochs needed: 10
evaluating individudal 6 - 703a8815fb96e335. Mean loss in evaluation epoch: 0.04711705073714256, epochs needed: 10
evaluating individudal 7 - ed06dda578631480. Mean loss in evaluation epoch: 0.04543031007051468, epochs needed: 10
evaluating individudal 8 - 0be53c80d804cf5a. Mean loss in evaluation epoch: 0.05792548134922981, epochs needed: 10
evaluating individudal 9 - 17ff46be024c8aff. Mean loss in evaluation epoch: 0.054782312363386154, epochs needed: 10
Round 23 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 3f7012774f8af9d9, num_times_seen_before: 1
ACC: 0.9315789473684211
TPR/FPR: 0.9444444444444444, 0.07142857142857142
Loss: 0.044187963008880615
Timestamp: 26858.569375275998
---------------------------------------------------------------
evaluating individudal 0 - 7e58229412b19fbb. Mean loss in evaluation epoch: 0.08057425171136856, epochs needed: 10
evaluating individudal 1 - bbf2997103eaae87. Mean loss in evaluation epoch: 0.1060848981142044, epochs needed: 10
evaluating individudal 2 - a296efe728e6bc65. Mean loss in evaluation epoch: 0.07938817143440247, epochs needed: 10
evaluating individudal 3 - 4d0f661b5747cc3a. Mean loss in evaluation epoch: 0.060354992747306824, epochs needed: 10
evaluating individudal 4 - 0e2a4458acfee27c. Mean loss in evaluation epoch: 0.06978701800107956, epochs needed: 10
evaluating individudal 5 - 045a5a171156ee4a. Mean loss in evaluation epoch: 0.06408187001943588, epochs needed: 10
evaluating individudal 6 - 6190f4e5fe54216e. Mean loss in evaluation epoch: 0.08350259810686111, epochs needed: 10
evaluating individudal 7 - 601b7ecce7f118df. Mean loss in evaluation epoch: 0.07353214174509048, epochs needed: 10
evaluating individudal 8 - ac2c88077f8a31dc. Mean loss in evaluation epoch: 0.08122440427541733, epochs needed: 10
evaluating individudal 9 - 4754d0bc142ce4f1. Mean loss in evaluation epoch: 0.0731789693236351, epochs needed: 10
evaluating individudal 10 - a2e8bd1bb7c0e44a. Mean loss in evaluation epoch: 0.0719972476363182, epochs needed: 10
evaluating individudal 11 - 776fc16237068a51. Mean loss in evaluation epoch: 0.07723032683134079, epochs needed: 10
evaluating individudal 12 - eba7c568b605c545. Mean loss in evaluation epoch: 0.062324199825525284, epochs needed: 10
evaluating individudal 13 - 5a95a8c7378ef0fb. Mean loss in evaluation epoch: 0.0644184947013855, epochs needed: 10
evaluating individudal 14 - d9e1b0fb0106253d. Mean loss in evaluation epoch: 0.07911981642246246, epochs needed: 10
evaluating individudal 15 - 8a636ea10b8237af. Mean loss in evaluation epoch: 0.056051161140203476, epochs needed: 10
evaluating individudal 16 - cc6b4729a3b1ceda. Mean loss in evaluation epoch: 0.08089940994977951, epochs needed: 10
evaluating individudal 17 - 2d754596dae6c227. Mean loss in evaluation epoch: 0.06400204449892044, epochs needed: 10
evaluating individudal 18 - 0493b8cd15476d3f. Mean loss in evaluation epoch: 0.07160820066928864, epochs needed: 10
evaluating individudal 19 - d9f7789f15fe7bed. Mean loss in evaluation epoch: 0.07660870999097824, epochs needed: 10
evaluating individudal 20 - 61a3e6ab347a3f6b. Mean loss in evaluation epoch: 0.06446539610624313, epochs needed: 10
evaluating individudal 21 - 90073f3deba8bbea. Mean loss in evaluation epoch: 0.07237561792135239, epochs needed: 10
evaluating individudal 22 - 14f00ea774b17a3e. Mean loss in evaluation epoch: 0.08128514885902405, epochs needed: 10
evaluating individudal 23 - da9e31ab30f3d637. Mean loss in evaluation epoch: 0.06481143087148666, epochs needed: 10
evaluating individudal 24 - 6d62ecd8f2895412. Mean loss in evaluation epoch: 0.07291077077388763, epochs needed: 10
evaluating individudal 25 - 9013ed4891c1edfc. Mean loss in evaluation epoch: 0.06410085409879684, epochs needed: 10
evaluating individudal 26 - eb462e3d1d57346c. Mean loss in evaluation epoch: 0.0663505420088768, epochs needed: 10
evaluating individudal 27 - b5a9dea12ac5ae25. Mean loss in evaluation epoch: 0.05035225674510002, epochs needed: 10
evaluating individudal 28 - 3807a406369255e9. Mean loss in evaluation epoch: 0.057554539293050766, epochs needed: 10
evaluating individudal 29 - ae6b4e6e2cfc5b8a. Mean loss in evaluation epoch: 0.07669200003147125, epochs needed: 10
evaluating individudal 30 - 3d48f3fe952eee08. Mean loss in evaluation epoch: 0.0866948664188385, epochs needed: 10
evaluating individudal 31 - 7facc23334609a11. Mean loss in evaluation epoch: 0.06984250992536545, epochs needed: 10
evaluating individudal 32 - d83deefcef1085bc. Mean loss in evaluation epoch: 0.07932967692613602, epochs needed: 10
evaluating individudal 33 - 1e73be701e7012c1. Mean loss in evaluation epoch: 0.0832974910736084, epochs needed: 10
evaluating individudal 34 - 5e6ff21fb5a2b334. Mean loss in evaluation epoch: 0.06878426671028137, epochs needed: 10
evaluating individudal 35 - 3f259fd2c3902fe5. Mean loss in evaluation epoch: 0.06282489746809006, epochs needed: 10
evaluating individudal 36 - c8f42298d4124bb2. Mean loss in evaluation epoch: 0.0745701938867569, epochs needed: 10
evaluating individudal 37 - 3c501a08e9f77234. Mean loss in evaluation epoch: 0.05408726632595062, epochs needed: 10
evaluating individudal 38 - f4c2ad41ad40f475. Mean loss in evaluation epoch: 0.06977174431085587, epochs needed: 10
evaluating individudal 39 - 177e334ac6ccf776. Mean loss in evaluation epoch: 0.07057075202465057, epochs needed: 10
evaluating individudal 0 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.04180554300546646, epochs needed: 10
evaluating individudal 1 - e271b424f32c1578. Mean loss in evaluation epoch: 0.04012567922472954, epochs needed: 10
evaluating individudal 2 - ed06dda578631480. Mean loss in evaluation epoch: 0.04597147926688194, epochs needed: 10
evaluating individudal 3 - 703a8815fb96e335. Mean loss in evaluation epoch: 0.04438487067818642, epochs needed: 10
evaluating individudal 4 - 14e5067c6c505f56. Mean loss in evaluation epoch: 0.046125009655952454, epochs needed: 10
evaluating individudal 5 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.04342227801680565, epochs needed: 10
evaluating individudal 6 - 4848993e80b3982f. Mean loss in evaluation epoch: 0.045972298830747604, epochs needed: 10
evaluating individudal 7 - 697e918b85743874. Mean loss in evaluation epoch: 0.04430925101041794, epochs needed: 10
evaluating individudal 8 - 4592a8ee4d97e63c. Mean loss in evaluation epoch: 0.0517873577773571, epochs needed: 10
evaluating individudal 9 - 17ff46be024c8aff. Mean loss in evaluation epoch: 0.05382949858903885, epochs needed: 10
Round 24 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: e271b424f32c1578, num_times_seen_before: 5
ACC: 0.9526315789473684
TPR/FPR: 1.0, 0.05844155844155844
Loss: 0.04012567922472954
Timestamp: 27598.598121765
---------------------------------------------------------------
evaluating individudal 0 - e562be644d2283df. Mean loss in evaluation epoch: 0.07101812958717346, epochs needed: 10
evaluating individudal 1 - 631e9404d1463a73. Mean loss in evaluation epoch: 0.0630982369184494, epochs needed: 10
evaluating individudal 2 - c24d474eed21f8ca. Mean loss in evaluation epoch: 0.07663247734308243, epochs needed: 10
evaluating individudal 3 - 50aadd3a0490014d. Mean loss in evaluation epoch: 0.07159748673439026, epochs needed: 10
evaluating individudal 4 - a97a66f59b89a46f. Mean loss in evaluation epoch: 0.0652896985411644, epochs needed: 10
evaluating individudal 5 - 50a1c3f89b573a22. Mean loss in evaluation epoch: 0.0794982984662056, epochs needed: 10
evaluating individudal 6 - c30dad44066cb7e9. Mean loss in evaluation epoch: 0.07593448460102081, epochs needed: 10
evaluating individudal 7 - b558ae2b9f324ce0. Mean loss in evaluation epoch: 0.06692293286323547, epochs needed: 10
evaluating individudal 8 - 33eeda6d74354852. Mean loss in evaluation epoch: 0.07153772562742233, epochs needed: 10
evaluating individudal 9 - 0ec12cf107c56fd0. Mean loss in evaluation epoch: 0.07689832895994186, epochs needed: 10
evaluating individudal 10 - 57839e3baabceea9. Mean loss in evaluation epoch: 0.07308840751647949, epochs needed: 10
evaluating individudal 11 - 093256cc884cbff9. Mean loss in evaluation epoch: 0.0713488981127739, epochs needed: 10
evaluating individudal 12 - 83c46c6e67a9e7f8. Mean loss in evaluation epoch: 0.07606461644172668, epochs needed: 10
evaluating individudal 13 - 353f081eaf512e20. Mean loss in evaluation epoch: 0.07825592160224915, epochs needed: 10
evaluating individudal 14 - ef00becd9b9db079. Mean loss in evaluation epoch: 0.06090516969561577, epochs needed: 10
evaluating individudal 15 - db80974428eb7173. Mean loss in evaluation epoch: 0.07071477919816971, epochs needed: 10
evaluating individudal 16 - 3f540c9819962695. Mean loss in evaluation epoch: 0.07676763087511063, epochs needed: 10
evaluating individudal 17 - f1a27260ddb0c75d. Mean loss in evaluation epoch: 0.06519611924886703, epochs needed: 10
evaluating individudal 18 - b0e0fc3d4098d66c. Mean loss in evaluation epoch: 0.07430393993854523, epochs needed: 10
evaluating individudal 19 - 340a58b56f8bc52d. Mean loss in evaluation epoch: 0.06268933415412903, epochs needed: 10
evaluating individudal 20 - 70ef2874be0a7a1e. Mean loss in evaluation epoch: 0.07721323519945145, epochs needed: 10
evaluating individudal 21 - 9060e95c3fe3b231. Mean loss in evaluation epoch: 0.07434201240539551, epochs needed: 10
evaluating individudal 22 - 59c5a574437e42d1. Mean loss in evaluation epoch: 0.07436053454875946, epochs needed: 10
evaluating individudal 23 - 4151bab0225ddbf4. Mean loss in evaluation epoch: 0.06959974020719528, epochs needed: 10
evaluating individudal 24 - fc73008a14f26ca9. Mean loss in evaluation epoch: 0.06647522002458572, epochs needed: 10
evaluating individudal 25 - 097e12fab3b29523. Mean loss in evaluation epoch: 0.07435854524374008, epochs needed: 10
evaluating individudal 26 - 68a3b40b245d5d00. Mean loss in evaluation epoch: 0.07050040364265442, epochs needed: 10
evaluating individudal 27 - 8010da2bbb3a7975. Mean loss in evaluation epoch: 0.0700940415263176, epochs needed: 10
evaluating individudal 28 - 18e6db8c5e823635. Mean loss in evaluation epoch: 0.07591519504785538, epochs needed: 10
evaluating individudal 29 - f92e4aba8593ac72. Mean loss in evaluation epoch: 0.06987634301185608, epochs needed: 10
evaluating individudal 30 - 6c1b965cf9a7e895. Mean loss in evaluation epoch: 0.07257284224033356, epochs needed: 10
evaluating individudal 31 - d09f9fb033eae0e4. Mean loss in evaluation epoch: 0.07515711337327957, epochs needed: 10
evaluating individudal 32 - 9f6abe454a2dd39c. Mean loss in evaluation epoch: 0.07063373178243637, epochs needed: 10
evaluating individudal 33 - 613ee87f51cc762c. Mean loss in evaluation epoch: 0.07498199492692947, epochs needed: 10
evaluating individudal 34 - 9bf293de3b558d90. Mean loss in evaluation epoch: 0.06598147004842758, epochs needed: 10
evaluating individudal 35 - 30bb275667dc2780. Mean loss in evaluation epoch: 0.07181095331907272, epochs needed: 10
evaluating individudal 36 - dda7ccf460f1e022. Mean loss in evaluation epoch: 0.06518355011940002, epochs needed: 10
evaluating individudal 37 - 74e5a929cd1658d2. Mean loss in evaluation epoch: 0.07752401381731033, epochs needed: 10
evaluating individudal 38 - 0df395b0f7829dd3. Mean loss in evaluation epoch: 0.06946619600057602, epochs needed: 10
evaluating individudal 39 - 6d354135151ac0d1. Mean loss in evaluation epoch: 0.07123757153749466, epochs needed: 10
evaluating individudal 0 - e271b424f32c1578. Mean loss in evaluation epoch: 0.040331099182367325, epochs needed: 10
evaluating individudal 1 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.04285363107919693, epochs needed: 10
evaluating individudal 2 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.043117817491292953, epochs needed: 10
evaluating individudal 3 - 697e918b85743874. Mean loss in evaluation epoch: 0.04236837476491928, epochs needed: 10
evaluating individudal 4 - 703a8815fb96e335. Mean loss in evaluation epoch: 0.04829717054963112, epochs needed: 10
evaluating individudal 5 - ed06dda578631480. Mean loss in evaluation epoch: 0.04639555886387825, epochs needed: 10
evaluating individudal 6 - 4848993e80b3982f. Mean loss in evaluation epoch: 0.04634644463658333, epochs needed: 10
evaluating individudal 7 - 14e5067c6c505f56. Mean loss in evaluation epoch: 0.04536176472902298, epochs needed: 10
evaluating individudal 8 - b5a9dea12ac5ae25. Mean loss in evaluation epoch: 0.050361182540655136, epochs needed: 10
evaluating individudal 9 - 4592a8ee4d97e63c. Mean loss in evaluation epoch: 0.054640401154756546, epochs needed: 10
Round 25 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: e271b424f32c1578, num_times_seen_before: 6
ACC: 0.9526315789473684
TPR/FPR: 1.0, 0.05844155844155844
Loss: 0.040331099182367325
Timestamp: 28334.106661226
---------------------------------------------------------------
evaluating individudal 0 - 80e2617d7247efc9. Mean loss in evaluation epoch: 0.06496759504079819, epochs needed: 40
evaluating individudal 1 - 3738ba880e8d1692. Mean loss in evaluation epoch: 0.08353747427463531, epochs needed: 40
evaluating individudal 2 - 28f4ba78ea223f83. Mean loss in evaluation epoch: 0.07514750957489014, epochs needed: 40
evaluating individudal 3 - 0ff418e3c14a1df0. Mean loss in evaluation epoch: 0.07287757843732834, epochs needed: 40
evaluating individudal 4 - b25e82296a40f4b9. Mean loss in evaluation epoch: 0.07443017512559891, epochs needed: 40
evaluating individudal 5 - e3855391c1bad71d. Mean loss in evaluation epoch: 0.0834122896194458, epochs needed: 40
evaluating individudal 6 - 24902a37482903ff. Mean loss in evaluation epoch: 0.08587177097797394, epochs needed: 40
evaluating individudal 7 - d83e5e29b6e15456. Mean loss in evaluation epoch: 0.07694046944379807, epochs needed: 40
evaluating individudal 8 - d716271277d67ad5. Mean loss in evaluation epoch: 0.07926632463932037, epochs needed: 40
evaluating individudal 9 - 50a89a79b2e1581d. Mean loss in evaluation epoch: 0.06571035087108612, epochs needed: 40
evaluating individudal 10 - 45980d199609657a. Mean loss in evaluation epoch: 0.08881154656410217, epochs needed: 40
evaluating individudal 11 - 45ae0c8383c3c72a. Mean loss in evaluation epoch: 0.07668392360210419, epochs needed: 40
evaluating individudal 12 - 9fbbd2df148a0aac. Mean loss in evaluation epoch: 0.07374484837055206, epochs needed: 40
evaluating individudal 13 - 8ace9535de9b2eec. Mean loss in evaluation epoch: 0.06403278559446335, epochs needed: 40
evaluating individudal 14 - af56445a420f90c1. Mean loss in evaluation epoch: 0.09201429784297943, epochs needed: 40
evaluating individudal 15 - 42f908be22359ad0. Mean loss in evaluation epoch: 0.07816269993782043, epochs needed: 40
evaluating individudal 16 - c63a9de44167806e. Mean loss in evaluation epoch: 0.0780070498585701, epochs needed: 40
evaluating individudal 17 - 60d6c15dafdc9a85. Mean loss in evaluation epoch: 0.09558366239070892, epochs needed: 40
evaluating individudal 18 - f9bd364fbb781bb0. Mean loss in evaluation epoch: 0.09562282264232635, epochs needed: 40
evaluating individudal 19 - 4461931d70d08a82. Mean loss in evaluation epoch: 0.06862334907054901, epochs needed: 40
evaluating individudal 20 - d4a61a22d8e67ab3. Mean loss in evaluation epoch: 0.08762481808662415, epochs needed: 40
evaluating individudal 21 - 0b250f07ab31fa53. Mean loss in evaluation epoch: 0.08010831475257874, epochs needed: 40
evaluating individudal 22 - 0de094249ed04a64. Mean loss in evaluation epoch: 0.0886591225862503, epochs needed: 40
evaluating individudal 23 - dcb1618ad53569cc. Mean loss in evaluation epoch: 0.061499908566474915, epochs needed: 40
evaluating individudal 24 - 7aef11ac059a9c58. Mean loss in evaluation epoch: 0.08396496623754501, epochs needed: 40
evaluating individudal 25 - 42da1ebffdd460e4. Mean loss in evaluation epoch: 0.08127863705158234, epochs needed: 40
evaluating individudal 26 - a1677775c6bbd698. Mean loss in evaluation epoch: 0.08395331352949142, epochs needed: 40
evaluating individudal 27 - 79650a7ce6f9fd01. Mean loss in evaluation epoch: 0.08424799889326096, epochs needed: 40
evaluating individudal 28 - 9018c3dabdc55b10. Mean loss in evaluation epoch: 0.07894866913557053, epochs needed: 40
evaluating individudal 29 - 3d92cc37791c4124. Mean loss in evaluation epoch: 0.06893141567707062, epochs needed: 40
evaluating individudal 30 - af776bf17129a47a. Mean loss in evaluation epoch: 0.10719895362854004, epochs needed: 40
evaluating individudal 31 - 0a37b38482d0eec7. Mean loss in evaluation epoch: 0.08162367343902588, epochs needed: 40
evaluating individudal 32 - 218513d08b5187ef. Mean loss in evaluation epoch: 0.08353997766971588, epochs needed: 40
evaluating individudal 33 - 35e48fac22c2570f. Mean loss in evaluation epoch: 0.09420269727706909, epochs needed: 40
evaluating individudal 34 - 83790ef7b18c75a7. Mean loss in evaluation epoch: 0.08955752849578857, epochs needed: 40
evaluating individudal 35 - b96d29727ed78a57. Mean loss in evaluation epoch: 0.0775652602314949, epochs needed: 40
evaluating individudal 36 - 1465eaec562efe21. Mean loss in evaluation epoch: 0.0835835412144661, epochs needed: 40
evaluating individudal 37 - 61a9bcc10aa6026f. Mean loss in evaluation epoch: 0.06483442336320877, epochs needed: 40
evaluating individudal 38 - ac67d6b26b10f9d9. Mean loss in evaluation epoch: 0.07155891507863998, epochs needed: 40
evaluating individudal 39 - 601783bf32b7f2fa. Mean loss in evaluation epoch: 0.07565750181674957, epochs needed: 40
evaluating individudal 0 - e271b424f32c1578. Mean loss in evaluation epoch: 0.050788480788469315, epochs needed: 40
evaluating individudal 1 - 697e918b85743874. Mean loss in evaluation epoch: 0.0496024563908577, epochs needed: 40
evaluating individudal 2 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.05149254575371742, epochs needed: 40
evaluating individudal 3 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.05270424112677574, epochs needed: 40
evaluating individudal 4 - 14e5067c6c505f56. Mean loss in evaluation epoch: 0.06243424862623215, epochs needed: 40
evaluating individudal 5 - 4848993e80b3982f. Mean loss in evaluation epoch: 0.051596805453300476, epochs needed: 40
evaluating individudal 6 - ed06dda578631480. Mean loss in evaluation epoch: 0.05285278335213661, epochs needed: 40
evaluating individudal 7 - 703a8815fb96e335. Mean loss in evaluation epoch: 0.05344954505562782, epochs needed: 40
evaluating individudal 8 - b5a9dea12ac5ae25. Mean loss in evaluation epoch: 0.060278091579675674, epochs needed: 40
evaluating individudal 9 - 4592a8ee4d97e63c. Mean loss in evaluation epoch: 0.05427439510822296, epochs needed: 40
Round 26 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 697e918b85743874, num_times_seen_before: 1
ACC: 0.9578947368421052
TPR/FPR: 1.0, 0.05194805194805195
Loss: 0.0496024563908577
Timestamp: 31089.745084272
---------------------------------------------------------------
evaluating individudal 0 - f1de1080485208cb. Mean loss in evaluation epoch: 0.06832235306501389, epochs needed: 10
evaluating individudal 1 - 7d84f0b75bae657d. Mean loss in evaluation epoch: 0.07078265398740768, epochs needed: 10
evaluating individudal 2 - 14ad55feabbdb906. Mean loss in evaluation epoch: 0.06350993365049362, epochs needed: 10
evaluating individudal 3 - 04c99fecc90025fb. Mean loss in evaluation epoch: 0.06753744184970856, epochs needed: 10
evaluating individudal 4 - d64c82f24b494ec3. Mean loss in evaluation epoch: 0.049941856414079666, epochs needed: 10
evaluating individudal 5 - 7d84f0b75bae657d. Mean loss in evaluation epoch: 0.07005821168422699, epochs needed: 10
evaluating individudal 6 - e5b72af2827d3223. Mean loss in evaluation epoch: 0.177978053689003, epochs needed: 10
evaluating individudal 7 - 91a62f5ddeaf43d7. Mean loss in evaluation epoch: 0.06992310285568237, epochs needed: 10
evaluating individudal 8 - 7f2343318c78c1f4. Mean loss in evaluation epoch: 0.06528642773628235, epochs needed: 10
evaluating individudal 9 - 2a47cad7f0506843. Mean loss in evaluation epoch: 0.06607900559902191, epochs needed: 10
evaluating individudal 10 - 14aa5ecf90177e83. Mean loss in evaluation epoch: 0.06987010687589645, epochs needed: 10
evaluating individudal 11 - 1309dba2e325b338. Mean loss in evaluation epoch: 0.06444830447435379, epochs needed: 10
evaluating individudal 12 - 7d84f0b75bae657d. Mean loss in evaluation epoch: 0.06869249790906906, epochs needed: 10
evaluating individudal 13 - 4fb576b92a49e0f8. Mean loss in evaluation epoch: 0.0677213966846466, epochs needed: 10
evaluating individudal 14 - 947e0da9c34df5fb. Mean loss in evaluation epoch: 0.05816344916820526, epochs needed: 10
evaluating individudal 15 - 0340b7024ed9e3b2. Mean loss in evaluation epoch: 0.052084989845752716, epochs needed: 10
evaluating individudal 16 - 546f81ae062cb5c0. Mean loss in evaluation epoch: 0.04641221836209297, epochs needed: 10
evaluating individudal 17 - d2392fe79e5bcf3d. Mean loss in evaluation epoch: 0.06935179233551025, epochs needed: 10
