../data/final/netrd/SIS/timeseries_bull_50_0.2_dontdie.pickle
../data/final/netrd/SIS/edges_bull.pickle
SEED: 0
NUM_RUNS: 1
BATCH_SIZE: 50
NUM_DYN_EPOCHS: 2000
FORMAT: timeseries
HIDDEN_SIZE: 128
USE_TESTSET: True
tensor([[0., 1., 1., 0., 0.],
        [1., 0., 1., 1., 0.],
        [1., 1., 0., 0., 1.],
        [0., 1., 0., 0., 0.],
        [0., 0., 1., 0., 0.]])
num samples: 50
NUM_TRAIN_SAMPLES: 39
NUM_TRAIN_BATCHES: 1
NUM_TEST_SAMPLES: 10
NUM_TEST_BATCHES: 1
BATCH_SIZE: 50
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 2000
IS_CONTINUOUS: False
USE_MAX: False
evaluating: matrix 0, run 0. Mean loss in evaluation epoch: 0.5034692287445068, epochs needed: 2000
evaluating: matrix 546, run 0. Mean loss in evaluation epoch: 1.1197333335876465, epochs needed: 2000
evaluating: matrix 547, run 0. Mean loss in evaluation epoch: 1.0875290632247925, epochs needed: 2000
evaluating: matrix 548, run 0. Mean loss in evaluation epoch: 0.735439121723175, epochs needed: 2000
evaluating: matrix 549, run 0. Mean loss in evaluation epoch: 0.5997204780578613, epochs needed: 2000
evaluating: matrix 550, run 0. Mean loss in evaluation epoch: 1.3474634885787964, epochs needed: 2000
evaluating: matrix 551, run 0. Mean loss in evaluation epoch: 1.720597743988037, epochs needed: 2000
evaluating: matrix 552, run 0. Mean loss in evaluation epoch: 0.4942135214805603, epochs needed: 2000
evaluating: matrix 553, run 0. Mean loss in evaluation epoch: 0.5049031376838684, epochs needed: 2000
evaluating: matrix 554, run 0. Mean loss in evaluation epoch: 0.5722433924674988, epochs needed: 2000
evaluating: matrix 555, run 0. Mean loss in evaluation epoch: 0.6091911196708679, epochs needed: 2000
evaluating: matrix 556, run 0. Mean loss in evaluation epoch: 0.5729144811630249, epochs needed: 2000
evaluating: matrix 557, run 0. Mean loss in evaluation epoch: 0.90277498960495, epochs needed: 2000
evaluating: matrix 558, run 0. Mean loss in evaluation epoch: 0.5241987705230713, epochs needed: 2000
evaluating: matrix 559, run 0. Mean loss in evaluation epoch: 0.6681761741638184, epochs needed: 2000
evaluating: matrix 560, run 0. Mean loss in evaluation epoch: 0.4685214161872864, epochs needed: 2000
evaluating: matrix 561, run 0. Mean loss in evaluation epoch: 0.8362445831298828, epochs needed: 2000
evaluating: matrix 562, run 0. Mean loss in evaluation epoch: 2.488499402999878, epochs needed: 2000
evaluating: matrix 563, run 0. Mean loss in evaluation epoch: 2.618969678878784, epochs needed: 2000
evaluating: matrix 564, run 0. Mean loss in evaluation epoch: 0.49724051356315613, epochs needed: 2000
evaluating: matrix 565, run 0. Mean loss in evaluation epoch: 0.601308286190033, epochs needed: 2000
evaluating: matrix 566, run 0. Mean loss in evaluation epoch: 0.6939361095428467, epochs needed: 2000
evaluating: matrix 567, run 0. Mean loss in evaluation epoch: 0.7008174657821655, epochs needed: 2000
evaluating: matrix 568, run 0. Mean loss in evaluation epoch: 0.5953124761581421, epochs needed: 2000
evaluating: matrix 569, run 0. Mean loss in evaluation epoch: 0.7660051584243774, epochs needed: 2000
evaluating: matrix 570, run 0. Mean loss in evaluation epoch: 1.2175979614257812, epochs needed: 2000
evaluating: matrix 571, run 0. Mean loss in evaluation epoch: 1.6312795877456665, epochs needed: 2000
evaluating: matrix 572, run 0. Mean loss in evaluation epoch: 0.7908924221992493, epochs needed: 2000
evaluating: matrix 573, run 0. Mean loss in evaluation epoch: 1.054213285446167, epochs needed: 2000
evaluating: matrix 574, run 0. Mean loss in evaluation epoch: 1.864982008934021, epochs needed: 2000
evaluating: matrix 575, run 0. Mean loss in evaluation epoch: 0.7057850360870361, epochs needed: 2000
evaluating: matrix 576, run 0. Mean loss in evaluation epoch: 1.0265922546386719, epochs needed: 2000
evaluating: matrix 577, run 0. Mean loss in evaluation epoch: 0.5631505250930786, epochs needed: 2000
evaluating: matrix 578, run 0. Mean loss in evaluation epoch: 1.4502698183059692, epochs needed: 2000
evaluating: matrix 579, run 0. Mean loss in evaluation epoch: 2.363022804260254, epochs needed: 2000
evaluating: matrix 580, run 0. Mean loss in evaluation epoch: 0.8829864263534546, epochs needed: 2000
evaluating: matrix 581, run 0. Mean loss in evaluation epoch: 0.506650447845459, epochs needed: 2000
evaluating: matrix 582, run 0. Mean loss in evaluation epoch: 0.5651317834854126, epochs needed: 2000
evaluating: matrix 583, run 0. Mean loss in evaluation epoch: 0.5707132816314697, epochs needed: 2000
evaluating: matrix 584, run 0. Mean loss in evaluation epoch: 0.5597330331802368, epochs needed: 2000
evaluating: matrix 585, run 0. Mean loss in evaluation epoch: 0.5802972316741943, epochs needed: 2000
evaluating: matrix 586, run 0. Mean loss in evaluation epoch: 0.7877728939056396, epochs needed: 2000
evaluating: matrix 587, run 0. Mean loss in evaluation epoch: 0.5607700347900391, epochs needed: 2000
evaluating: matrix 588, run 0. Mean loss in evaluation epoch: 0.6312313079833984, epochs needed: 2000
evaluating: matrix 589, run 0. Mean loss in evaluation epoch: 0.47798553109169006, epochs needed: 2000
evaluating: matrix 590, run 0. Mean loss in evaluation epoch: 1.5925073623657227, epochs needed: 2000
evaluating: matrix 591, run 0. Mean loss in evaluation epoch: 0.5214401483535767, epochs needed: 2000
evaluating: matrix 592, run 0. Mean loss in evaluation epoch: 0.7957020401954651, epochs needed: 2000
evaluating: matrix 593, run 0. Mean loss in evaluation epoch: 0.5208649635314941, epochs needed: 2000
evaluating: matrix 594, run 0. Mean loss in evaluation epoch: 0.5490325689315796, epochs needed: 2000
evaluating: matrix 595, run 0. Mean loss in evaluation epoch: 0.5783463716506958, epochs needed: 2000
evaluating: matrix 596, run 0. Mean loss in evaluation epoch: 0.9617170691490173, epochs needed: 2000
evaluating: matrix 597, run 0. Mean loss in evaluation epoch: 0.8964896202087402, epochs needed: 2000
evaluating: matrix 598, run 0. Mean loss in evaluation epoch: 0.4928314983844757, epochs needed: 2000
evaluating: matrix 599, run 0. Mean loss in evaluation epoch: 0.580869734287262, epochs needed: 2000
evaluating: matrix 600, run 0. Mean loss in evaluation epoch: 0.8695244789123535, epochs needed: 2000
evaluating: matrix 601, run 0. Mean loss in evaluation epoch: 0.4954878091812134, epochs needed: 2000
evaluating: matrix 602, run 0. Mean loss in evaluation epoch: 1.085069179534912, epochs needed: 2000
evaluating: matrix 603, run 0. Mean loss in evaluation epoch: 0.6202383637428284, epochs needed: 2000
evaluating: matrix 604, run 0. Mean loss in evaluation epoch: 0.8278877139091492, epochs needed: 2000
evaluating: matrix 605, run 0. Mean loss in evaluation epoch: 0.6499097347259521, epochs needed: 2000
evaluating: matrix 606, run 0. Mean loss in evaluation epoch: 0.7624566555023193, epochs needed: 2000
evaluating: matrix 607, run 0. Mean loss in evaluation epoch: 0.5359017848968506, epochs needed: 2000
evaluating: matrix 608, run 0. Mean loss in evaluation epoch: 0.8191190958023071, epochs needed: 2000
evaluating: matrix 609, run 0. Mean loss in evaluation epoch: 0.565258800983429, epochs needed: 2000
evaluating: matrix 610, run 0. Mean loss in evaluation epoch: 0.49407315254211426, epochs needed: 2000
evaluating: matrix 611, run 0. Mean loss in evaluation epoch: 0.5418224930763245, epochs needed: 2000
evaluating: matrix 612, run 0. Mean loss in evaluation epoch: 0.4059656858444214, epochs needed: 2000
evaluating: matrix 613, run 0. Mean loss in evaluation epoch: 0.45982494950294495, epochs needed: 2000
evaluating: matrix 614, run 0. Mean loss in evaluation epoch: 4.128926753997803, epochs needed: 2000
evaluating: matrix 615, run 0. Mean loss in evaluation epoch: 0.5123205780982971, epochs needed: 2000
evaluating: matrix 616, run 0. Mean loss in evaluation epoch: 1.4433881044387817, epochs needed: 2000
evaluating: matrix 617, run 0. Mean loss in evaluation epoch: 0.8836555480957031, epochs needed: 2000
evaluating: matrix 618, run 0. Mean loss in evaluation epoch: 0.5611239671707153, epochs needed: 2000
evaluating: matrix 619, run 0. Mean loss in evaluation epoch: 0.5631396770477295, epochs needed: 2000
evaluating: matrix 620, run 0. Mean loss in evaluation epoch: 1.2687084674835205, epochs needed: 2000
evaluating: matrix 621, run 0. Mean loss in evaluation epoch: 0.48991042375564575, epochs needed: 2000
evaluating: matrix 622, run 0. Mean loss in evaluation epoch: 3.241410255432129, epochs needed: 2000
evaluating: matrix 623, run 0. Mean loss in evaluation epoch: 0.5972165465354919, epochs needed: 2000
evaluating: matrix 624, run 0. Mean loss in evaluation epoch: 0.8537371754646301, epochs needed: 2000
evaluating: matrix 625, run 0. Mean loss in evaluation epoch: 1.3703607320785522, epochs needed: 2000
evaluating: matrix 626, run 0. Mean loss in evaluation epoch: 0.7506937980651855, epochs needed: 2000
evaluating: matrix 627, run 0. Mean loss in evaluation epoch: 0.4526316821575165, epochs needed: 2000
evaluating: matrix 628, run 0. Mean loss in evaluation epoch: 0.4278023838996887, epochs needed: 2000
evaluating: matrix 629, run 0. Mean loss in evaluation epoch: 0.46790221333503723, epochs needed: 2000
evaluating: matrix 630, run 0. Mean loss in evaluation epoch: 0.533582329750061, epochs needed: 2000
evaluating: matrix 631, run 0. Mean loss in evaluation epoch: 0.9123944640159607, epochs needed: 2000
evaluating: matrix 632, run 0. Mean loss in evaluation epoch: 1.0800659656524658, epochs needed: 2000
evaluating: matrix 633, run 0. Mean loss in evaluation epoch: 1.479018211364746, epochs needed: 2000
evaluating: matrix 634, run 0. Mean loss in evaluation epoch: 0.9668295979499817, epochs needed: 2000
evaluating: matrix 635, run 0. Mean loss in evaluation epoch: 0.4579373598098755, epochs needed: 2000
evaluating: matrix 636, run 0. Mean loss in evaluation epoch: 0.5920779705047607, epochs needed: 2000
evaluating: matrix 637, run 0. Mean loss in evaluation epoch: 0.468025803565979, epochs needed: 2000
evaluating: matrix 638, run 0. Mean loss in evaluation epoch: 0.8536392450332642, epochs needed: 2000
evaluating: matrix 639, run 0. Mean loss in evaluation epoch: 3.524729013442993, epochs needed: 2000
evaluating: matrix 640, run 0. Mean loss in evaluation epoch: 0.517515242099762, epochs needed: 2000
evaluating: matrix 641, run 0. Mean loss in evaluation epoch: 0.4926845133304596, epochs needed: 2000
evaluating: matrix 642, run 0. Mean loss in evaluation epoch: 0.5157767534255981, epochs needed: 2000
evaluating: matrix 643, run 0. Mean loss in evaluation epoch: 0.583869993686676, epochs needed: 2000
evaluating: matrix 644, run 0. Mean loss in evaluation epoch: 0.4759824872016907, epochs needed: 2000
evaluating: matrix 645, run 0. Mean loss in evaluation epoch: 0.6588297486305237, epochs needed: 2000
evaluating: matrix 646, run 0. Mean loss in evaluation epoch: 0.43941447138786316, epochs needed: 2000
evaluating: matrix 647, run 0. Mean loss in evaluation epoch: 0.6185280084609985, epochs needed: 2000
evaluating: matrix 648, run 0. Mean loss in evaluation epoch: 0.6442276835441589, epochs needed: 2000
evaluating: matrix 649, run 0. Mean loss in evaluation epoch: 0.5045903921127319, epochs needed: 2000
evaluating: matrix 650, run 0. Mean loss in evaluation epoch: 0.597064733505249, epochs needed: 2000
evaluating: matrix 651, run 0. Mean loss in evaluation epoch: 0.6516897678375244, epochs needed: 2000
evaluating: matrix 652, run 0. Mean loss in evaluation epoch: 0.6104127764701843, epochs needed: 2000
evaluating: matrix 653, run 0. Mean loss in evaluation epoch: 0.7607966065406799, epochs needed: 2000
evaluating: matrix 654, run 0. Mean loss in evaluation epoch: 0.48117220401763916, epochs needed: 2000
evaluating: matrix 655, run 0. Mean loss in evaluation epoch: 0.5022569894790649, epochs needed: 2000
evaluating: matrix 656, run 0. Mean loss in evaluation epoch: 0.46876975893974304, epochs needed: 2000
evaluating: matrix 657, run 0. Mean loss in evaluation epoch: 0.4766010642051697, epochs needed: 2000
evaluating: matrix 658, run 0. Mean loss in evaluation epoch: 0.4820014238357544, epochs needed: 2000
evaluating: matrix 659, run 0. Mean loss in evaluation epoch: 0.541292667388916, epochs needed: 2000
evaluating: matrix 660, run 0. Mean loss in evaluation epoch: 0.4813099205493927, epochs needed: 2000
evaluating: matrix 661, run 0. Mean loss in evaluation epoch: 0.4736337959766388, epochs needed: 2000
evaluating: matrix 662, run 0. Mean loss in evaluation epoch: 0.532941997051239, epochs needed: 2000
evaluating: matrix 663, run 0. Mean loss in evaluation epoch: 0.45859646797180176, epochs needed: 2000
evaluating: matrix 664, run 0. Mean loss in evaluation epoch: 0.7204345464706421, epochs needed: 2000
evaluating: matrix 665, run 0. Mean loss in evaluation epoch: 0.7845721244812012, epochs needed: 2000
evaluating: matrix 666, run 0. Mean loss in evaluation epoch: 0.7908896803855896, epochs needed: 2000
evaluating: matrix 667, run 0. Mean loss in evaluation epoch: 0.6007522344589233, epochs needed: 2000
evaluating: matrix 668, run 0. Mean loss in evaluation epoch: 0.5514423847198486, epochs needed: 2000
evaluating: matrix 669, run 0. Mean loss in evaluation epoch: 0.8470115065574646, epochs needed: 2000
evaluating: matrix 670, run 0. Mean loss in evaluation epoch: 0.45956969261169434, epochs needed: 2000
evaluating: matrix 671, run 0. Mean loss in evaluation epoch: 0.4285404086112976, epochs needed: 2000
evaluating: matrix 672, run 0. Mean loss in evaluation epoch: 0.5040329098701477, epochs needed: 2000
evaluating: matrix 673, run 0. Mean loss in evaluation epoch: 0.6167470812797546, epochs needed: 2000
evaluating: matrix 674, run 0. Mean loss in evaluation epoch: 0.6879657506942749, epochs needed: 2000
evaluating: matrix 675, run 0. Mean loss in evaluation epoch: 0.4991598427295685, epochs needed: 2000
evaluating: matrix 676, run 0. Mean loss in evaluation epoch: 0.7985131740570068, epochs needed: 2000
evaluating: matrix 677, run 0. Mean loss in evaluation epoch: 1.185687780380249, epochs needed: 2000
evaluating: matrix 678, run 0. Mean loss in evaluation epoch: 2.3172080516815186, epochs needed: 2000
evaluating: matrix 679, run 0. Mean loss in evaluation epoch: 0.7696578502655029, epochs needed: 2000
evaluating: matrix 680, run 0. Mean loss in evaluation epoch: 0.4912375509738922, epochs needed: 2000
evaluating: matrix 681, run 0. Mean loss in evaluation epoch: 1.5129657983779907, epochs needed: 2000
evaluating: matrix 682, run 0. Mean loss in evaluation epoch: 0.7788699269294739, epochs needed: 2000
evaluating: matrix 683, run 0. Mean loss in evaluation epoch: 0.5012991428375244, epochs needed: 2000
evaluating: matrix 684, run 0. Mean loss in evaluation epoch: 0.6918199062347412, epochs needed: 2000
evaluating: matrix 685, run 0. Mean loss in evaluation epoch: 1.1134907007217407, epochs needed: 2000
evaluating: matrix 686, run 0. Mean loss in evaluation epoch: 0.6822561621665955, epochs needed: 2000
evaluating: matrix 687, run 0. Mean loss in evaluation epoch: 0.6653199791908264, epochs needed: 2000
evaluating: matrix 688, run 0. Mean loss in evaluation epoch: 1.9347463846206665, epochs needed: 2000
evaluating: matrix 689, run 0. Mean loss in evaluation epoch: 1.1028085947036743, epochs needed: 2000
evaluating: matrix 690, run 0. Mean loss in evaluation epoch: 0.9683758020401001, epochs needed: 2000
evaluating: matrix 691, run 0. Mean loss in evaluation epoch: 0.8474119305610657, epochs needed: 2000
evaluating: matrix 692, run 0. Mean loss in evaluation epoch: 0.6711024641990662, epochs needed: 2000
evaluating: matrix 693, run 0. Mean loss in evaluation epoch: 1.238057255744934, epochs needed: 2000
evaluating: matrix 694, run 0. Mean loss in evaluation epoch: 0.8780125975608826, epochs needed: 2000
evaluating: matrix 695, run 0. Mean loss in evaluation epoch: 1.0857443809509277, epochs needed: 2000
evaluating: matrix 696, run 0. Mean loss in evaluation epoch: 0.6972347497940063, epochs needed: 2000
evaluating: matrix 697, run 0. Mean loss in evaluation epoch: 2.6339104175567627, epochs needed: 2000
evaluating: matrix 698, run 0. Mean loss in evaluation epoch: 0.8481493592262268, epochs needed: 2000
evaluating: matrix 699, run 0. Mean loss in evaluation epoch: 0.9365581274032593, epochs needed: 2000
evaluating: matrix 700, run 0. Mean loss in evaluation epoch: 0.7361878752708435, epochs needed: 2000
evaluating: matrix 701, run 0. Mean loss in evaluation epoch: 1.0134456157684326, epochs needed: 2000
evaluating: matrix 702, run 0. Mean loss in evaluation epoch: 0.558468759059906, epochs needed: 2000
evaluating: matrix 703, run 0. Mean loss in evaluation epoch: 0.7524575591087341, epochs needed: 2000
evaluating: matrix 704, run 0. Mean loss in evaluation epoch: 0.538618803024292, epochs needed: 2000
evaluating: matrix 705, run 0. Mean loss in evaluation epoch: 0.5466331243515015, epochs needed: 2000
evaluating: matrix 706, run 0. Mean loss in evaluation epoch: 0.6348304152488708, epochs needed: 2000
evaluating: matrix 707, run 0. Mean loss in evaluation epoch: 0.699064314365387, epochs needed: 2000
evaluating: matrix 708, run 0. Mean loss in evaluation epoch: 0.4562964141368866, epochs needed: 2000
evaluating: matrix 709, run 0. Mean loss in evaluation epoch: 0.48356273770332336, epochs needed: 2000
evaluating: matrix 710, run 0. Mean loss in evaluation epoch: 0.5129309892654419, epochs needed: 2000
evaluating: matrix 711, run 0. Mean loss in evaluation epoch: 0.5771569609642029, epochs needed: 2000
evaluating: matrix 712, run 0. Mean loss in evaluation epoch: 0.5574604272842407, epochs needed: 2000
evaluating: matrix 713, run 0. Mean loss in evaluation epoch: 0.5530791878700256, epochs needed: 2000
evaluating: matrix 714, run 0. Mean loss in evaluation epoch: 0.6814307570457458, epochs needed: 2000
evaluating: matrix 715, run 0. Mean loss in evaluation epoch: 0.5904461741447449, epochs needed: 2000
evaluating: matrix 716, run 0. Mean loss in evaluation epoch: 0.46092307567596436, epochs needed: 2000
evaluating: matrix 717, run 0. Mean loss in evaluation epoch: 0.5888301134109497, epochs needed: 2000
evaluating: matrix 718, run 0. Mean loss in evaluation epoch: 0.5696572065353394, epochs needed: 2000
evaluating: matrix 719, run 0. Mean loss in evaluation epoch: 0.7374657988548279, epochs needed: 2000
evaluating: matrix 720, run 0. Mean loss in evaluation epoch: 0.540732741355896, epochs needed: 2000
evaluating: matrix 721, run 0. Mean loss in evaluation epoch: 0.47749438881874084, epochs needed: 2000
evaluating: matrix 722, run 0. Mean loss in evaluation epoch: 0.5463804006576538, epochs needed: 2000
evaluating: matrix 723, run 0. Mean loss in evaluation epoch: 0.6367120146751404, epochs needed: 2000
evaluating: matrix 724, run 0. Mean loss in evaluation epoch: 0.5861494541168213, epochs needed: 2000
evaluating: matrix 725, run 0. Mean loss in evaluation epoch: 0.49489426612854004, epochs needed: 2000
evaluating: matrix 726, run 0. Mean loss in evaluation epoch: 0.46474403142929077, epochs needed: 2000
evaluating: matrix 727, run 0. Mean loss in evaluation epoch: 0.4526628851890564, epochs needed: 2000
evaluating: matrix 728, run 0. Mean loss in evaluation epoch: 0.501140832901001, epochs needed: 2000
evaluating: matrix 729, run 0. Mean loss in evaluation epoch: 0.48074737191200256, epochs needed: 2000
evaluating: matrix 730, run 0. Mean loss in evaluation epoch: 0.5793535709381104, epochs needed: 2000
evaluating: matrix 731, run 0. Mean loss in evaluation epoch: 0.5245270729064941, epochs needed: 2000
evaluating: matrix 732, run 0. Mean loss in evaluation epoch: 0.8713909983634949, epochs needed: 2000
evaluating: matrix 733, run 0. Mean loss in evaluation epoch: 0.40534499287605286, epochs needed: 2000
evaluating: matrix 734, run 0. Mean loss in evaluation epoch: 0.5956672430038452, epochs needed: 2000
evaluating: matrix 735, run 0. Mean loss in evaluation epoch: 0.5026970505714417, epochs needed: 2000
evaluating: matrix 736, run 0. Mean loss in evaluation epoch: 0.6456642746925354, epochs needed: 2000
evaluating: matrix 737, run 0. Mean loss in evaluation epoch: 1.400567650794983, epochs needed: 2000
evaluating: matrix 738, run 0. Mean loss in evaluation epoch: 1.2487661838531494, epochs needed: 2000
evaluating: matrix 739, run 0. Mean loss in evaluation epoch: 0.5262219309806824, epochs needed: 2000
evaluating: matrix 740, run 0. Mean loss in evaluation epoch: 0.5501870512962341, epochs needed: 2000
evaluating: matrix 741, run 0. Mean loss in evaluation epoch: 0.6375079154968262, epochs needed: 2000
evaluating: matrix 742, run 0. Mean loss in evaluation epoch: 0.5696535110473633, epochs needed: 2000
evaluating: matrix 743, run 0. Mean loss in evaluation epoch: 0.628043532371521, epochs needed: 2000
evaluating: matrix 744, run 0. Mean loss in evaluation epoch: 0.6603643894195557, epochs needed: 2000
evaluating: matrix 745, run 0. Mean loss in evaluation epoch: 1.4150062799453735, epochs needed: 2000
evaluating: matrix 746, run 0. Mean loss in evaluation epoch: 0.6602401733398438, epochs needed: 2000
evaluating: matrix 747, run 0. Mean loss in evaluation epoch: 0.4742504954338074, epochs needed: 2000
evaluating: matrix 748, run 0. Mean loss in evaluation epoch: 0.4948063790798187, epochs needed: 2000
evaluating: matrix 749, run 0. Mean loss in evaluation epoch: 0.6972095370292664, epochs needed: 2000
evaluating: matrix 750, run 0. Mean loss in evaluation epoch: 0.5643397569656372, epochs needed: 2000
evaluating: matrix 751, run 0. Mean loss in evaluation epoch: 0.7925817966461182, epochs needed: 2000
evaluating: matrix 752, run 0. Mean loss in evaluation epoch: 0.42169955372810364, epochs needed: 2000
evaluating: matrix 753, run 0. Mean loss in evaluation epoch: 1.5259917974472046, epochs needed: 2000
evaluating: matrix 754, run 0. Mean loss in evaluation epoch: 0.657501220703125, epochs needed: 2000
evaluating: matrix 755, run 0. Mean loss in evaluation epoch: 1.8932973146438599, epochs needed: 2000
evaluating: matrix 756, run 0. Mean loss in evaluation epoch: 0.5326213836669922, epochs needed: 2000
evaluating: matrix 757, run 0. Mean loss in evaluation epoch: 0.5346174836158752, epochs needed: 2000
evaluating: matrix 758, run 0. Mean loss in evaluation epoch: 0.4671596586704254, epochs needed: 2000
evaluating: matrix 759, run 0. Mean loss in evaluation epoch: 0.6934123039245605, epochs needed: 2000
evaluating: matrix 760, run 0. Mean loss in evaluation epoch: 1.4822561740875244, epochs needed: 2000
evaluating: matrix 761, run 0. Mean loss in evaluation epoch: 2.39333438873291, epochs needed: 2000
evaluating: matrix 762, run 0. Mean loss in evaluation epoch: 0.857866644859314, epochs needed: 2000
evaluating: matrix 763, run 0. Mean loss in evaluation epoch: 0.9105610847473145, epochs needed: 2000
evaluating: matrix 764, run 0. Mean loss in evaluation epoch: 0.5736119747161865, epochs needed: 2000
evaluating: matrix 765, run 0. Mean loss in evaluation epoch: 1.8725117444992065, epochs needed: 2000
evaluating: matrix 766, run 0. Mean loss in evaluation epoch: 0.9903323650360107, epochs needed: 2000
evaluating: matrix 767, run 0. Mean loss in evaluation epoch: 0.9513497352600098, epochs needed: 2000
evaluating: matrix 768, run 0. Mean loss in evaluation epoch: 0.5599071979522705, epochs needed: 2000
evaluating: matrix 769, run 0. Mean loss in evaluation epoch: 0.5460583567619324, epochs needed: 2000
evaluating: matrix 770, run 0. Mean loss in evaluation epoch: 0.5008623003959656, epochs needed: 2000
evaluating: matrix 771, run 0. Mean loss in evaluation epoch: 0.534490168094635, epochs needed: 2000
evaluating: matrix 772, run 0. Mean loss in evaluation epoch: 0.7147928476333618, epochs needed: 2000
evaluating: matrix 773, run 0. Mean loss in evaluation epoch: 0.48022177815437317, epochs needed: 2000
evaluating: matrix 774, run 0. Mean loss in evaluation epoch: 1.0549367666244507, epochs needed: 2000
evaluating: matrix 775, run 0. Mean loss in evaluation epoch: 0.6298763155937195, epochs needed: 2000
evaluating: matrix 776, run 0. Mean loss in evaluation epoch: 0.5219669938087463, epochs needed: 2000
evaluating: matrix 777, run 0. Mean loss in evaluation epoch: 0.517582893371582, epochs needed: 2000
evaluating: matrix 778, run 0. Mean loss in evaluation epoch: 0.5198026299476624, epochs needed: 2000
evaluating: matrix 779, run 0. Mean loss in evaluation epoch: 0.6337192058563232, epochs needed: 2000
evaluating: matrix 780, run 0. Mean loss in evaluation epoch: 0.5424904227256775, epochs needed: 2000
evaluating: matrix 781, run 0. Mean loss in evaluation epoch: 0.5099168419837952, epochs needed: 2000
evaluating: matrix 782, run 0. Mean loss in evaluation epoch: 1.4141488075256348, epochs needed: 2000
evaluating: matrix 783, run 0. Mean loss in evaluation epoch: 0.7483097910881042, epochs needed: 2000
evaluating: matrix 784, run 0. Mean loss in evaluation epoch: 0.5934193134307861, epochs needed: 2000
evaluating: matrix 785, run 0. Mean loss in evaluation epoch: 0.45456480979919434, epochs needed: 2000
evaluating: matrix 786, run 0. Mean loss in evaluation epoch: 0.552893877029419, epochs needed: 2000
evaluating: matrix 787, run 0. Mean loss in evaluation epoch: 0.5085629820823669, epochs needed: 2000
evaluating: matrix 788, run 0. Mean loss in evaluation epoch: 1.0251280069351196, epochs needed: 2000
evaluating: matrix 789, run 0. Mean loss in evaluation epoch: 0.9610306024551392, epochs needed: 2000
evaluating: matrix 790, run 0. Mean loss in evaluation epoch: 1.3306000232696533, epochs needed: 2000
evaluating: matrix 791, run 0. Mean loss in evaluation epoch: 1.0090906620025635, epochs needed: 2000
evaluating: matrix 792, run 0. Mean loss in evaluation epoch: 1.5620570182800293, epochs needed: 2000
evaluating: matrix 793, run 0. Mean loss in evaluation epoch: 1.4160159826278687, epochs needed: 2000
evaluating: matrix 794, run 0. Mean loss in evaluation epoch: 0.647636353969574, epochs needed: 2000
evaluating: matrix 795, run 0. Mean loss in evaluation epoch: 0.5803636312484741, epochs needed: 2000
evaluating: matrix 796, run 0. Mean loss in evaluation epoch: 1.1989666223526, epochs needed: 2000
evaluating: matrix 797, run 0. Mean loss in evaluation epoch: 0.6288262605667114, epochs needed: 2000
evaluating: matrix 798, run 0. Mean loss in evaluation epoch: 0.5494462847709656, epochs needed: 2000
evaluating: matrix 799, run 0. Mean loss in evaluation epoch: 0.8994107246398926, epochs needed: 2000
evaluating: matrix 800, run 0. Mean loss in evaluation epoch: 0.4185604453086853, epochs needed: 2000
evaluating: matrix 801, run 0. Mean loss in evaluation epoch: 0.44989535212516785, epochs needed: 2000
evaluating: matrix 802, run 0. Mean loss in evaluation epoch: 1.5610449314117432, epochs needed: 2000
evaluating: matrix 803, run 0. Mean loss in evaluation epoch: 3.231755018234253, epochs needed: 2000
evaluating: matrix 804, run 0. Mean loss in evaluation epoch: 13.191829681396484, epochs needed: 2000
evaluating: matrix 805, run 0. Mean loss in evaluation epoch: 0.4125257432460785, epochs needed: 2000
evaluating: matrix 806, run 0. Mean loss in evaluation epoch: 1.0485743284225464, epochs needed: 2000
evaluating: matrix 807, run 0. Mean loss in evaluation epoch: 2.7126708030700684, epochs needed: 2000
evaluating: matrix 808, run 0. Mean loss in evaluation epoch: 0.7204867005348206, epochs needed: 2000
evaluating: matrix 809, run 0. Mean loss in evaluation epoch: 0.4995391368865967, epochs needed: 2000
evaluating: matrix 810, run 0. Mean loss in evaluation epoch: 1.056922435760498, epochs needed: 2000
evaluating: matrix 811, run 0. Mean loss in evaluation epoch: 1.2504783868789673, epochs needed: 2000
evaluating: matrix 812, run 0. Mean loss in evaluation epoch: 4.098404407501221, epochs needed: 2000
evaluating: matrix 813, run 0. Mean loss in evaluation epoch: 0.474699467420578, epochs needed: 2000
evaluating: matrix 814, run 0. Mean loss in evaluation epoch: 2.414721727371216, epochs needed: 2000
evaluating: matrix 815, run 0. Mean loss in evaluation epoch: 0.704714834690094, epochs needed: 2000
evaluating: matrix 816, run 0. Mean loss in evaluation epoch: 0.49296584725379944, epochs needed: 2000
evaluating: matrix 817, run 0. Mean loss in evaluation epoch: 0.5350289344787598, epochs needed: 2000
evaluating: matrix 818, run 0. Mean loss in evaluation epoch: 0.9628946781158447, epochs needed: 2000
evaluating: matrix 819, run 0. Mean loss in evaluation epoch: 2.0326225757598877, epochs needed: 2000
evaluating: matrix 820, run 0. Mean loss in evaluation epoch: 1.383854627609253, epochs needed: 2000
evaluating: matrix 821, run 0. Mean loss in evaluation epoch: 3.9064953327178955, epochs needed: 2000
evaluating: matrix 822, run 0. Mean loss in evaluation epoch: 0.7614685297012329, epochs needed: 2000
